Unnamed: 0;Provincia;Edad;Ambos_sexos;Hombres;Mujeres
5685;Soria;35;1015;0;0
5686;Soria;35;0;534;0
5687;Soria;35;0;0;481
5688;Tarragona;35;11259;0;0
5689;Tarragona;35;0;5731;0
5690;Tarragona;35;0;0;5528
5691;Teruel;35;1606;0;0
5692;Teruel;35;0;893;0
5693;Teruel;35;0;0;713
5694;Toledo;35;10106;0;0
5695;Toledo;35;0;5262;0
5696;Toledo;35;0;0;4844
5697;Valencia;35;34876;0;0
5698;Valencia;35;0;17588;0
5699;Valencia;35;0;0;17288
5700;Valladolid;35;6655;0;0
5701;Valladolid;35;0;3307;0
5702;Valladolid;35;0;0;3348
5703;Zamora;35;2033;0;0
5704;Zamora;35;0;1056;0
5705;Zamora;35;0;0;977
5706;Zaragoza;35;12773;0;0
5707;Zaragoza;35;0;6384;0
5708;Zaragoza;35;0;0;6390
5709;Ceuta;35;1249;0;0
5710;Ceuta;35;0;655;0
5711;Ceuta;35;0;0;594
5712;Melilla;35;1177;0;0
5713;Melilla;35;0;636;0
5714;Melilla;35;0;0;541
5715;Nacional;36;682740;0;0
5716;Nacional;36;0;342709;0
5717;Nacional;36;0;0;340031
5718;Albacete;36;5526;0;0
5719;Albacete;36;0;2871;0
5720;Albacete;36;0;0;2654
5721;Alicante;36;26714;0;0
5722;Alicante;36;0;13476;0
5723;Alicante;36;0;0;13238
5724;Almeria;36;11460;0;0
5725;Almeria;36;0;5901;0
5726;Almeria;36;0;0;5559
5727;Alava;36;4610;0;0
5728;Alava;36;0;2266;0
5729;Alava;36;0;0;2344
5730;Asturias;36;13708;0;0
5731;Asturias;36;0;6775;0
5732;Asturias;36;0;0;6933
5733;Avila;36;1943;0;0
5734;Avila;36;0;1009;0
5735;Avila;36;0;0;933
5736;Badajoz;36;9328;0;0
5737;Badajoz;36;0;4797;0
5738;Badajoz;36;0;0;4531
5739;Balears_Illes;36;19755;0;0
5740;Balears_Illes;36;0;9937;0
5741;Balears_Illes;36;0;0;9818
5742;Barcelona;36;79787;0;0
5743;Barcelona;36;0;39280;0
5744;Barcelona;36;0;0;40507
5745;Bizkaia;36;14877;0;0
5746;Bizkaia;36;0;7400;0
5747;Bizkaia;36;0;0;7477
5748;Burgos;36;4562;0;0
5749;Burgos;36;0;2402;0
5750;Burgos;36;0;0;2160
5751;Caceres;36;5187;0;0
5752;Caceres;36;0;2677;0
5753;Caceres;36;0;0;2510
5754;Cadiz;36;18639;0;0
5755;Cadiz;36;0;9384;0
5756;Cadiz;36;0;0;9255
5757;Cantabria;36;8356;0;0
5758;Cantabria;36;0;4246;0
5759;Cantabria;36;0;0;4110
5760;Castellon;36;8305;0;0
5761;Castellon;36;0;4273;0
5762;Castellon;36;0;0;4032
5763;Ciudad_Real;36;7074;0;0
5764;Ciudad_Real;36;0;3710;0
5765;Ciudad_Real;36;0;0;3364
5766;Cordoba;36;10721;0;0
5767;Cordoba;36;0;5496;0
5768;Cordoba;36;0;0;5224
5769;Coru?a;36;16203;0;0
5770;Coru?a;36;0;8172;0
5771;Coru?a;36;0;0;8031
5772;Cuenca;36;2739;0;0
5773;Cuenca;36;0;1488;0
5774;Cuenca;36;0;0;1251
5775;Gipuzkoa;36;9037;0;0
5776;Gipuzkoa;36;0;4437;0
5777;Gipuzkoa;36;0;0;4601
5778;Girona;36;10755;0;0
5779;Girona;36;0;5332;0
5780;Girona;36;0;0;5422
5781;Granada;36;13331;0;0
5782;Granada;36;0;6675;0
5783;Granada;36;0;0;6656
5784;Guadalajara;36;4155;0;0
5785;Guadalajara;36;0;2076;0
5786;Guadalajara;36;0;0;2079
5787;Huelva;36;8110;0;0
5788;Huelva;36;0;3996;0
5789;Huelva;36;0;0;4114
5790;Huesca;36;2947;0;0
5791;Huesca;36;0;1542;0
5792;Huesca;36;0;0;1405
5793;Jaen;36;8381;0;0
5794;Jaen;36;0;4381;0
5795;Jaen;36;0;0;3999
5796;Leon;36;6080;0;0
5797;Leon;36;0;3155;0
5798;Leon;36;0;0;2925
5799;Lleida;36;6213;0;0
5800;Lleida;36;0;3261;0
5801;Lleida;36;0;0;2951
5802;Lugo;36;4380;0;0
5803;Lugo;36;0;2263;0
5804;Lugo;36;0;0;2117
5805;Madrid;36;100478;0;0
5806;Madrid;36;0;49285;0
5807;Madrid;36;0;0;51193
5808;Malaga;36;25449;0;0
5809;Malaga;36;0;12520;0
5810;Malaga;36;0;0;12929
5811;Murcia;36;23476;0;0
5812;Murcia;36;0;12063;0
5813;Murcia;36;0;0;11413
5814;Navarra;36;9152;0;0
5815;Navarra;36;0;4477;0
5816;Navarra;36;0;0;4676
5817;Ourense;36;3792;0;0
5818;Ourense;36;0;1901;0
5819;Ourense;36;0;0;1891
5820;Palencia;36;2119;0;0
5821;Palencia;36;0;1088;0
5822;Palencia;36;0;0;1031
5823;Palmas;36;17916;0;0
5824;Palmas;36;0;8935;0
5825;Palmas;36;0;0;8981
5826;Pontevedra;36;13830;0;0
5827;Pontevedra;36;0;7010;0
5828;Pontevedra;36;0;0;6819
5829;Rioja;36;4312;0;0
5830;Rioja;36;0;2150;0
5831;Rioja;36;0;0;2163
5832;Salamanca;36;4120;0;0
5833;Salamanca;36;0;2059;0
5834;Salamanca;36;0;0;2061
5835;Santa_Cruz_de_Tenerife;36;16612;0;0
5836;Santa_Cruz_de_Tenerife;36;0;8274;0
5837;Santa_Cruz_de_Tenerife;36;0;0;8337
5838;Segovia;36;2000;0;0
5839;Segovia;36;0;1062;0
5840;Segovia;36;0;0;938
5841;Sevilla;36;29538;0;0
5842;Sevilla;36;0;14736;0
5843;Sevilla;36;0;0;14802
5844;Soria;36;1132;0;0
5845;Soria;36;0;600;0
5846;Soria;36;0;0;533
5847;Tarragona;36;11675;0;0
5848;Tarragona;36;0;5937;0
5849;Tarragona;36;0;0;5737
5850;Teruel;36;1764;0;0
5851;Teruel;36;0;933;0
5852;Teruel;36;0;0;831
5853;Toledo;36;10735;0;0
5854;Toledo;36;0;5684;0
5855;Toledo;36;0;0;5050
5856;Valencia;36;36682;0;0
5857;Valencia;36;0;18537;0
5858;Valencia;36;0;0;18145
5859;Valladolid;36;6983;0;0
5860;Valladolid;36;0;3532;0
5861;Valladolid;36;0;0;3451
5862;Zamora;36;2026;0;0
5863;Zamora;36;0;1106;0
5864;Zamora;36;0;0;920
5865;Zaragoza;36;13550;0;0
5866;Zaragoza;36;0;6850;0
5867;Zaragoza;36;0;0;6699
5868;Ceuta;36;1264;0;0
5869;Ceuta;36;0;675;0
5870;Ceuta;36;0;0;589
5871;Melilla;36;1254;0;0
5872;Melilla;36;0;615;0
5873;Melilla;36;0;0;639
5874;Nacional;37;719426;0;0
5875;Nacional;37;0;361579;0
5876;Nacional;37;0;0;357847
5877;Albacete;37;5650;0;0
5878;Albacete;37;0;2931;0
5879;Albacete;37;0;0;2719
5880;Alicante;37;28209;0;0
5881;Alicante;37;0;14202;0
5882;Alicante;37;0;0;14007
5883;Almeria;37;11980;0;0
5884;Almeria;37;0;6172;0
5885;Almeria;37;0;0;5808
5886;Alava;37;4792;0;0
5887;Alava;37;0;2370;0
5888;Alava;37;0;0;2422
5889;Asturias;37;14522;0;0
5890;Asturias;37;0;7313;0
5891;Asturias;37;0;0;7208
5892;Avila;37;1992;0;0
5893;Avila;37;0;1061;0
5894;Avila;37;0;0;931
5895;Badajoz;37;9722;0;0
5896;Badajoz;37;0;4835;0
5897;Badajoz;37;0;0;4888
5898;Balears_Illes;37;20529;0;0
5899;Balears_Illes;37;0;10514;0
5900;Balears_Illes;37;0;0;10015
5901;Barcelona;37;84562;0;0
5902;Barcelona;37;0;41494;0
5903;Barcelona;37;0;0;43068
5904;Bizkaia;37;15517;0;0
5905;Bizkaia;37;0;7861;0
5906;Bizkaia;37;0;0;7656
5907;Burgos;37;4806;0;0
5908;Burgos;37;0;2454;0
5909;Burgos;37;0;0;2352
5910;Caceres;37;5321;0;0
5911;Caceres;37;0;2697;0
5912;Caceres;37;0;0;2623
5913;Cadiz;37;19519;0;0
5914;Cadiz;37;0;9739;0
5915;Cadiz;37;0;0;9780
5916;Cantabria;37;8983;0;0
5917;Cantabria;37;0;4574;0
5918;Cantabria;37;0;0;4409
5919;Castellon;37;8931;0;0
5920;Castellon;37;0;4424;0
5921;Castellon;37;0;0;4507
5922;Ciudad_Real;37;7341;0;0
5923;Ciudad_Real;37;0;3817;0
5924;Ciudad_Real;37;0;0;3524
5925;Cordoba;37;11318;0;0
5926;Cordoba;37;0;5742;0
5927;Cordoba;37;0;0;5576
5928;Coru?a;37;17006;0;0
5929;Coru?a;37;0;8508;0
5930;Coru?a;37;0;0;8498
5931;Cuenca;37;2798;0;0
5932;Cuenca;37;0;1516;0
5933;Cuenca;37;0;0;1282
5934;Gipuzkoa;37;9391;0;0
5935;Gipuzkoa;37;0;4665;0
5936;Gipuzkoa;37;0;0;4726
5937;Girona;37;11790;0;0
5938;Girona;37;0;5875;0
5939;Girona;37;0;0;5915
5940;Granada;37;14183;0;0
5941;Granada;37;0;7345;0
5942;Granada;37;0;0;6838
5943;Guadalajara;37;4497;0;0
5944;Guadalajara;37;0;2319;0
5945;Guadalajara;37;0;0;2178
5946;Huelva;37;8724;0;0
5947;Huelva;37;0;4455;0
5948;Huelva;37;0;0;4269
5949;Huesca;37;3239;0;0
5950;Huesca;37;0;1718;0
5951;Huesca;37;0;0;1521
5952;Jaen;37;9112;0;0
5953;Jaen;37;0;4698;0
5954;Jaen;37;0;0;4414
5955;Leon;37;6363;0;0
5956;Leon;37;0;3214;0
5957;Leon;37;0;0;3149
5958;Lleida;37;6617;0;0
5959;Lleida;37;0;3443;0
5960;Lleida;37;0;0;3173
5961;Lugo;37;4672;0;0
5962;Lugo;37;0;2401;0
5963;Lugo;37;0;0;2271
5964;Madrid;37;104222;0;0
5965;Madrid;37;0;51211;0
5966;Madrid;37;0;0;53011
5967;Malaga;37;26805;0;0
5968;Malaga;37;0;13335;0
5969;Malaga;37;0;0;13470
5970;Murcia;37;24857;0;0
5971;Murcia;37;0;13066;0
5972;Murcia;37;0;0;11791
5973;Navarra;37;9422;0;0
5974;Navarra;37;0;4759;0
5975;Navarra;37;0;0;4663
5976;Ourense;37;3989;0;0
5977;Ourense;37;0;1989;0
5978;Ourense;37;0;0;2000
5979;Palencia;37;2185;0;0
5980;Palencia;37;0;1132;0
5981;Palencia;37;0;0;1053
5982;Palmas;37;18804;0;0
5983;Palmas;37;0;9352;0
5984;Palmas;37;0;0;9452
5985;Pontevedra;37;14775;0;0
5986;Pontevedra;37;0;7448;0
5987;Pontevedra;37;0;0;7327
5988;Rioja;37;4650;0;0
5989;Rioja;37;0;2387;0
5990;Rioja;37;0;0;2263
5991;Salamanca;37;4302;0;0
5992;Salamanca;37;0;2205;0
5993;Salamanca;37;0;0;2096
5994;Santa_Cruz_de_Tenerife;37;16947;0;0
5995;Santa_Cruz_de_Tenerife;37;0;8474;0
5996;Santa_Cruz_de_Tenerife;37;0;0;8473
5997;Segovia;37;2091;0;0
5998;Segovia;37;0;1112;0
5999;Segovia;37;0;0;980
6000;Sevilla;37;31314;0;0
6001;Sevilla;37;0;15669;0
6002;Sevilla;37;0;0;15645
6003;Soria;37;1103;0;0
6004;Soria;37;0;587;0
6005;Soria;37;0;0;517
6006;Tarragona;37;12489;0;0
6007;Tarragona;37;0;6263;0
6008;Tarragona;37;0;0;6226
6009;Teruel;37;1812;0;0
6010;Teruel;37;0;964;0
6011;Teruel;37;0;0;849
6012;Toledo;37;11461;0;0
6013;Toledo;37;0;5965;0
6014;Toledo;37;0;0;5496
6015;Valencia;37;39223;0;0
6016;Valencia;37;0;19666;0
6017;Valencia;37;0;0;19557
6018;Valladolid;37;7655;0;0
6019;Valladolid;37;0;3873;0
6020;Valladolid;37;0;0;3782
6021;Zamora;37;2236;0;0
6022;Zamora;37;0;1201;0
6023;Zamora;37;0;0;1035
6024;Zaragoza;37;14371;0;0
6025;Zaragoza;37;0;7227;0
6026;Zaragoza;37;0;0;7144
6027;Ceuta;37;1352;0;0
6028;Ceuta;37;0;726;0
6029;Ceuta;37;0;0;626
6030;Melilla;37;1277;0;0
6031;Melilla;37;0;612;0
6032;Melilla;37;0;0;665
6033;Nacional;38;743418;0;0
6034;Nacional;38;0;374525;0
6035;Nacional;38;0;0;368893
6036;Albacete;38;5944;0;0
6037;Albacete;38;0;3102;0
6038;Albacete;38;0;0;2842
6039;Alicante;38;29044;0;0
6040;Alicante;38;0;14804;0
6041;Alicante;38;0;0;14240
6042;Almeria;38;12218;0;0
6043;Almeria;38;0;6400;0
6044;Almeria;38;0;0;5818
6045;Alava;38;5198;0;0
6046;Alava;38;0;2563;0
6047;Alava;38;0;0;2635
6048;Asturias;38;15372;0;0
6049;Asturias;38;0;7653;0
6050;Asturias;38;0;0;7719
6051;Avila;38;2107;0;0
6052;Avila;38;0;1052;0
6053;Avila;38;0;0;1054
6054;Badajoz;38;9886;0;0
6055;Badajoz;38;0;5042;0
6056;Badajoz;38;0;0;4844
6057;Balears_Illes;38;20963;0;0
6058;Balears_Illes;38;0;10701;0
6059;Balears_Illes;38;0;0;10262
6060;Barcelona;38;87880;0;0
6061;Barcelona;38;0;43685;0
6062;Barcelona;38;0;0;44196
6063;Bizkaia;38;16465;0;0
6064;Bizkaia;38;0;8256;0
6065;Bizkaia;38;0;0;8209
6066;Burgos;38;4907;0;0
6067;Burgos;38;0;2561;0
6068;Burgos;38;0;0;2345
6069;Caceres;38;5381;0;0
6070;Caceres;38;0;2814;0
6071;Caceres;38;0;0;2567
6072;Cadiz;38;20119;0;0
6073;Cadiz;38;0;10224;0
6074;Cadiz;38;0;0;9895
6075;Cantabria;38;9286;0;0
6076;Cantabria;38;0;4681;0
6077;Cantabria;38;0;0;4606
6078;Castellon;38;9569;0;0
6079;Castellon;38;0;4800;0
6080;Castellon;38;0;0;4769
6081;Ciudad_Real;38;7620;0;0
6082;Ciudad_Real;38;0;3876;0
6083;Ciudad_Real;38;0;0;3744
6084;Cordoba;38;11547;0;0
6085;Cordoba;38;0;5938;0
6086;Cordoba;38;0;0;5609
6087;Coru?a;38;17547;0;0
6088;Coru?a;38;0;8746;0
6089;Coru?a;38;0;0;8801
6090;Cuenca;38;2842;0;0
6091;Cuenca;38;0;1523;0
6092;Cuenca;38;0;0;1319
6093;Gipuzkoa;38;10096;0;0
6094;Gipuzkoa;38;0;5003;0
6095;Gipuzkoa;38;0;0;5093
6096;Girona;38;12040;0;0
6097;Girona;38;0;6084;0
6098;Girona;38;0;0;5956
6099;Granada;38;14212;0;0
6100;Granada;38;0;7162;0
6101;Granada;38;0;0;7050
6102;Guadalajara;38;4598;0;0
6103;Guadalajara;38;0;2329;0
6104;Guadalajara;38;0;0;2269
6105;Huelva;38;8892;0;0
6106;Huelva;38;0;4520;0
6107;Huelva;38;0;0;4372
6108;Huesca;38;3274;0;0
6109;Huesca;38;0;1742;0
6110;Huesca;38;0;0;1532
6111;Jaen;38;8906;0;0
6112;Jaen;38;0;4668;0
6113;Jaen;38;0;0;4238
6114;Leon;38;6401;0;0
6115;Leon;38;0;3281;0
6116;Leon;38;0;0;3120
6117;Lleida;38;6911;0;0
6118;Lleida;38;0;3579;0
6119;Lleida;38;0;0;3333
6120;Lugo;38;4781;0;0
6121;Lugo;38;0;2368;0
6122;Lugo;38;0;0;2413
6123;Madrid;38;108656;0;0
6124;Madrid;38;0;53418;0
6125;Madrid;38;0;0;55238
6126;Malaga;38;26883;0;0
6127;Malaga;38;0;13391;0
6128;Malaga;38;0;0;13492
6129;Murcia;38;25076;0;0
6130;Murcia;38;0;13131;0
6131;Murcia;38;0;0;11945
6132;Navarra;38;9800;0;0
6133;Navarra;38;0;4974;0
6134;Navarra;38;0;0;4826
6135;Ourense;38;4212;0;0
6136;Ourense;38;0;2150;0
6137;Ourense;38;0;0;2061
6138;Palencia;38;2243;0;0
6139;Palencia;38;0;1176;0
6140;Palencia;38;0;0;1066
6141;Palmas;38;19138;0;0
6142;Palmas;38;0;9665;0
6143;Palmas;38;0;0;9473
6144;Pontevedra;38;15636;0;0
6145;Pontevedra;38;0;7780;0
6146;Pontevedra;38;0;0;7855
6147;Rioja;38;4937;0;0
6148;Rioja;38;0;2465;0
6149;Rioja;38;0;0;2472
6150;Salamanca;38;4481;0;0
6151;Salamanca;38;0;2213;0
6152;Salamanca;38;0;0;2269
6153;Santa_Cruz_de_Tenerife;38;17475;0;0
6154;Santa_Cruz_de_Tenerife;38;0;8683;0
6155;Santa_Cruz_de_Tenerife;38;0;0;8792
6156;Segovia;38;2239;0;0
6157;Segovia;38;0;1169;0
6158;Segovia;38;0;0;1070
6159;Sevilla;38;32117;0;0
6160;Sevilla;38;0;16155;0
6161;Sevilla;38;0;0;15962
6162;Soria;38;1234;0;0
6163;Soria;38;0;645;0
6164;Soria;38;0;0;589
6165;Tarragona;38;12960;0;0
6166;Tarragona;38;0;6619;0
6167;Tarragona;38;0;0;6341
6168;Teruel;38;1858;0;0
6169;Teruel;38;0;1024;0
6170;Teruel;38;0;0;834
6171;Toledo;38;11388;0;0
6172;Toledo;38;0;6007;0
6173;Toledo;38;0;0;5381
6174;Valencia;38;41372;0;0
6175;Valencia;38;0;20801;0
6176;Valencia;38;0;0;20571
6177;Valladolid;38;8057;0;0
6178;Valladolid;38;0;4056;0
6179;Valladolid;38;0;0;4000
6180;Zamora;38;2232;0;0
6181;Zamora;38;0;1149;0
6182;Zamora;38;0;0;1083
6183;Zaragoza;38;14867;0;0
6184;Zaragoza;38;0;7432;0
6185;Zaragoza;38;0;0;7435
6186;Ceuta;38;1301;0;0
6187;Ceuta;38;0;663;0
6188;Ceuta;38;0;0;637
6189;Melilla;38;1251;0;0
6190;Melilla;38;0;601;0
6191;Melilla;38;0;0;650
6192;Nacional;39;779647;0;0
6193;Nacional;39;0;394653;0
6194;Nacional;39;0;0;384994
6195;Albacete;39;6278;0;0
6196;Albacete;39;0;3300;0
6197;Albacete;39;0;0;2979
6198;Alicante;39;30542;0;0
6199;Alicante;39;0;15714;0
6200;Alicante;39;0;0;14828
6201;Almeria;39;12335;0;0
6202;Almeria;39;0;6537;0
6203;Almeria;39;0;0;5798
6204;Alava;39;5433;0;0
6205;Alava;39;0;2735;0
6206;Alava;39;0;0;2698
6207;Asturias;39;16230;0;0
6208;Asturias;39;0;8189;0
6209;Asturias;39;0;0;8041
6210;Avila;39;2259;0;0
6211;Avila;39;0;1164;0
6212;Avila;39;0;0;1095
6213;Badajoz;39;10059;0;0
6214;Badajoz;39;0;5023;0
6215;Badajoz;39;0;0;5036
6216;Balears_Illes;39;21452;0;0
6217;Balears_Illes;39;0;11072;0
6218;Balears_Illes;39;0;0;10380
6219;Barcelona;39;93630;0;0
6220;Barcelona;39;0;46798;0
6221;Barcelona;39;0;0;46833
6222;Bizkaia;39;17852;0;0
6223;Bizkaia;39;0;8932;0
6224;Bizkaia;39;0;0;8920
6225;Burgos;39;5403;0;0
6226;Burgos;39;0;2848;0
6227;Burgos;39;0;0;2556
6228;Caceres;39;5514;0;0
6229;Caceres;39;0;2864;0
6230;Caceres;39;0;0;2650
6231;Cadiz;39;20609;0;0
6232;Cadiz;39;0;10396;0
6233;Cadiz;39;0;0;10212
6234;Cantabria;39;9873;0;0
6235;Cantabria;39;0;5021;0
6236;Cantabria;39;0;0;4852
6237;Castellon;39;9929;0;0
6238;Castellon;39;0;5059;0
6239;Castellon;39;0;0;4870
6240;Ciudad_Real;39;7611;0;0
6241;Ciudad_Real;39;0;3930;0
6242;Ciudad_Real;39;0;0;3681
6243;Cordoba;39;11825;0;0
6244;Cordoba;39;0;5933;0
6245;Cordoba;39;0;0;5892
6246;Coru?a;39;18823;0;0
6247;Coru?a;39;0;9282;0
6248;Coru?a;39;0;0;9541
6249;Cuenca;39;2884;0;0
6250;Cuenca;39;0;1543;0
6251;Cuenca;39;0;0;1342
6252;Gipuzkoa;39;10911;0;0
6253;Gipuzkoa;39;0;5453;0
6254;Gipuzkoa;39;0;0;5458
6255;Girona;39;12707;0;0
6256;Girona;39;0;6458;0
6257;Girona;39;0;0;6249
6258;Granada;39;14820;0;0
6259;Granada;39;0;7681;0
6260;Granada;39;0;0;7138
6261;Guadalajara;39;4851;0;0
6262;Guadalajara;39;0;2537;0
6263;Guadalajara;39;0;0;2314
6264;Huelva;39;9092;0;0
6265;Huelva;39;0;4617;0
6266;Huelva;39;0;0;4475
6267;Huesca;39;3390;0;0
6268;Huesca;39;0;1790;0
6269;Huesca;39;0;0;1600
6270;Jaen;39;9069;0;0
6271;Jaen;39;0;4638;0
6272;Jaen;39;0;0;4430
6273;Leon;39;6700;0;0
6274;Leon;39;0;3399;0
6275;Leon;39;0;0;3300
6276;Lleida;39;7255;0;0
6277;Lleida;39;0;3861;0
6278;Lleida;39;0;0;3394
6279;Lugo;39;4931;0;0
6280;Lugo;39;0;2564;0
6281;Lugo;39;0;0;2367
6282;Madrid;39;114284;0;0
6283;Madrid;39;0;56335;0
6284;Madrid;39;0;0;57949
6285;Malaga;39;28071;0;0
6286;Malaga;39;0;14077;0
6287;Malaga;39;0;0;13994
6288;Murcia;39;26370;0;0
6289;Murcia;39;0;13910;0
6290;Murcia;39;0;0;12460
6291;Navarra;39;10283;0;0
6292;Navarra;39;0;5265;0
6293;Navarra;39;0;0;5018
6294;Ourense;39;4351;0;0
6295;Ourense;39;0;2215;0
6296;Ourense;39;0;0;2136
6297;Palencia;39;2360;0;0
6298;Palencia;39;0;1221;0
6299;Palencia;39;0;0;1139
6300;Palmas;39;19440;0;0
6301;Palmas;39;0;9814;0
6302;Palmas;39;0;0;9626
6303;Pontevedra;39;16464;0;0
6304;Pontevedra;39;0;8236;0
6305;Pontevedra;39;0;0;8228
6306;Rioja;39;5284;0;0
6307;Rioja;39;0;2706;0
6308;Rioja;39;0;0;2578
6309;Salamanca;39;4533;0;0
6310;Salamanca;39;0;2263;0
6311;Salamanca;39;0;0;2270
6312;Santa_Cruz_de_Tenerife;39;17731;0;0
6313;Santa_Cruz_de_Tenerife;39;0;8908;0
6314;Santa_Cruz_de_Tenerife;39;0;0;8822
6315;Segovia;39;2177;0;0
6316;Segovia;39;0;1117;0
6317;Segovia;39;0;0;1059
6318;Sevilla;39;34006;0;0
6319;Sevilla;39;0;17090;0
6320;Sevilla;39;0;0;16916
6321;Soria;39;1232;0;0
6322;Soria;39;0;637;0
6323;Soria;39;0;0;594
6324;Tarragona;39;13662;0;0
6325;Tarragona;39;0;7006;0
6326;Tarragona;39;0;0;6656
6327;Teruel;39;1862;0;0
6328;Teruel;39;0;979;0
6329;Teruel;39;0;0;883
6330;Toledo;39;12038;0;0
6331;Toledo;39;0;6211;0
6332;Toledo;39;0;0;5827
6333;Valencia;39;43860;0;0
6334;Valencia;39;0;22375;0
6335;Valencia;39;0;0;21485
6336;Valladolid;39;8698;0;0
6337;Valladolid;39;0;4388;0
6338;Valladolid;39;0;0;4311
6339;Zamora;39;2404;0;0
6340;Zamora;39;0;1238;0
6341;Zamora;39;0;0;1166
6342;Zaragoza;39;15735;0;0
6343;Zaragoza;39;0;7985;0
6344;Zaragoza;39;0;0;7750
6345;Ceuta;39;1307;0;0
6346;Ceuta;39;0;713;0
6347;Ceuta;39;0;0;594
6348;Melilla;39;1230;0;0
6349;Melilla;39;0;626;0
6350;Melilla;39;0;0;604
6351;Nacional;40;792207;0;0
6352;Nacional;40;0;402977;0
6353;Nacional;40;0;0;389230
6354;Albacete;40;6154;0;0
6355;Albacete;40;0;3203;0
6356;Albacete;40;0;0;2951
6357;Alicante;40;31084;0;0
6358;Alicante;40;0;16142;0
6359;Alicante;40;0;0;14942
6360;Almeria;40;12479;0;0
6361;Almeria;40;0;6567;0
6362;Almeria;40;0;0;5912
6363;Alava;40;5420;0;0
6364;Alava;40;0;2820;0
6365;Alava;40;0;0;2600
6366;Asturias;40;16969;0;0
6367;Asturias;40;0;8520;0
6368;Asturias;40;0;0;8449
6369;Avila;40;2303;0;0
6370;Avila;40;0;1183;0
6371;Avila;40;0;0;1120
6372;Badajoz;40;9999;0;0
6373;Badajoz;40;0;5036;0
6374;Badajoz;40;0;0;4963
6375;Balears_Illes;40;21281;0;0
6376;Balears_Illes;40;0;11027;0
6377;Balears_Illes;40;0;0;10254
6378;Barcelona;40;96596;0;0
6379;Barcelona;40;0;48428;0
6380;Barcelona;40;0;0;48168
6381;Bizkaia;40;18243;0;0
6382;Bizkaia;40;0;9314;0
6383;Bizkaia;40;0;0;8928
6384;Burgos;40;5463;0;0
6385;Burgos;40;0;2792;0
6386;Burgos;40;0;0;2670
6387;Caceres;40;5456;0;0
6388;Caceres;40;0;2812;0
6389;Caceres;40;0;0;2643
6390;Cadiz;40;21226;0;0
6391;Cadiz;40;0;10624;0
6392;Cadiz;40;0;0;10602
6393;Cantabria;40;10011;0;0
6394;Cantabria;40;0;5055;0
6395;Cantabria;40;0;0;4956
6396;Castellon;40;10072;0;0
6397;Castellon;40;0;5140;0
6398;Castellon;40;0;0;4933
6399;Ciudad_Real;40;7607;0;0
6400;Ciudad_Real;40;0;4046;0
6401;Ciudad_Real;40;0;0;3561
6402;Cordoba;40;11940;0;0
6403;Cordoba;40;0;6038;0
6404;Cordoba;40;0;0;5902
6405;Coru?a;40;19027;0;0
6406;Coru?a;40;0;9628;0
6407;Coru?a;40;0;0;9400
6408;Cuenca;40;2934;0;0
6409;Cuenca;40;0;1606;0
6410;Cuenca;40;0;0;1328
6411;Gipuzkoa;40;11571;0;0
6412;Gipuzkoa;40;0;5838;0
6413;Gipuzkoa;40;0;0;5732
6414;Girona;40;13006;0;0
6415;Girona;40;0;6675;0
6416;Girona;40;0;0;6331
6417;Granada;40;14609;0;0
6418;Granada;40;0;7493;0
6419;Granada;40;0;0;7115
6420;Guadalajara;40;4858;0;0
6421;Guadalajara;40;0;2535;0
6422;Guadalajara;40;0;0;2324
6423;Huelva;40;9129;0;0
6424;Huelva;40;0;4635;0
6425;Huelva;40;0;0;4495
6426;Huesca;40;3558;0;0
6427;Huesca;40;0;1916;0
6428;Huesca;40;0;0;1642
6429;Jaen;40;9000;0;0
6430;Jaen;40;0;4586;0
6431;Jaen;40;0;0;4414
6432;Leon;40;6699;0;0
6433;Leon;40;0;3360;0
6434;Leon;40;0;0;3339
6435;Lleida;40;7533;0;0
6436;Lleida;40;0;4049;0
6437;Lleida;40;0;0;3484
6438;Lugo;40;4905;0;0
6439;Lugo;40;0;2547;0
6440;Lugo;40;0;0;2358
6441;Madrid;40;116264;0;0
6442;Madrid;40;0;57681;0
6443;Madrid;40;0;0;58583
6444;Malaga;40;28537;0;0
6445;Malaga;40;0;14449;0
6446;Malaga;40;0;0;14087
6447;Murcia;40;26154;0;0
6448;Murcia;40;0;13822;0
6449;Murcia;40;0;0;12332
6450;Navarra;40;10722;0;0
6451;Navarra;40;0;5474;0
6452;Navarra;40;0;0;5247
6453;Ourense;40;4446;0;0
6454;Ourense;40;0;2230;0
6455;Ourense;40;0;0;2216
6456;Palencia;40;2320;0;0
6457;Palencia;40;0;1202;0
6458;Palencia;40;0;0;1118
6459;Palmas;40;19396;0;0
6460;Palmas;40;0;9851;0
6461;Palmas;40;0;0;9545
6462;Pontevedra;40;16800;0;0
6463;Pontevedra;40;0;8497;0
6464;Pontevedra;40;0;0;8303
6465;Rioja;40;5202;0;0
6466;Rioja;40;0;2597;0
6467;Rioja;40;0;0;2605
6468;Salamanca;40;4585;0;0
6469;Salamanca;40;0;2356;0
6470;Salamanca;40;0;0;2229
6471;Santa_Cruz_de_Tenerife;40;18085;0;0
6472;Santa_Cruz_de_Tenerife;40;0;9292;0
6473;Santa_Cruz_de_Tenerife;40;0;0;8793
6474;Segovia;40;2311;0;0
6475;Segovia;40;0;1216;0
